index,input_text,given_label
20066,"Often, if you try to replicate Barcelona without the same quality players, you’ll fail miserably and look pretty stupid in the process.",0.899116
4743,“Their humiliation is familiar to all black South Africans who were corralled and harassed and insulted and assaulted by the security forces of the Apartheid government.”,0.53218764
13040,"He could’ve signed a blank sheet of paper and sat on his ass all weekend, and it would have achieved the same thing.",0.825037
16769,"And what has happened to the foulmouthed commander-in-chief of a key US ally who only last month casually called his American counterpart a ""son of a whore""?",0.9046656
21208,I'd gladly walk side-by-side with Klansmen and Nazi's before I'd associate with these delusional fucking idiots.,0.9784159
13779,"But, let’s not pretend that porn avoiding kid lusters are fucking normal.",0.89999783
13707,"The most minute of nudges towards absurdity, but in those seconds I felt safe and free and no one was calling me a cunt and it was wonderful.",0.8028341
3240,"nationals of other WTO members.India is also committed to supplying quality and affordable drugs to treat HIV and extend all possible support and cooperation to Africa in fighting AIDS.""",0.51621705
19799,Lotz of thangs n' lyrics ta git tha fuck into so let’s just jump tha fuck into dat shiznit son!,0.9211567
10809,"Being then unable to produce ejaculation by this means, which only brought the penis into a condition of almost constant priapism…",0.8718144
20429,"It all but begs for sequelshaving spent some time taking care of a three-year-old this winter, I’d like to nominate Put on Your Fucking Bootsand it makes an ideal gift for the infinitely self-replenishing population of new parents.",0.8778955
4166,The #FindMike campaign was launched on 14 January 2014 when a short video clip of Jonny standing on Waterloo Bridge was shared on Facebook and Twitter by Rethink Mental Illness.,0.5685586
23031,"“Baby and Mannie Fresh used to come out of a big ass, diamond Rolex.",0.952109
20815,The moment he asked me to dance in a crowded club—instead of simply securing his groin area to my ass without permission—I knew I was in love.,0.87625694
16253,(AP) — A New Jersey surgeon’s medical license has been temporarily suspended for allegedly reusing disposable anal catheters on multiple patients.,0.8998748
4527,These findings suggest that BDNF overexpression in the hippocampus of post-stroke depressive rats alleviates depression-like behaviors.,0.52144796
5819,"The lawsuit said church websites vilified US soldiers, accusing them of being indoctrinated by ""fag propaganda.""",0.8724654
4326,"The response to White Night seemed largely positive, although there was some disquiet expressed via social media about the management of crowds, rubbish and noise.",0.50709844
23697,"Just check out the search results on Twitter for ""North Carolina eat a dick.""",0.906626
511,"But after the initial push resulting in the seizure of nearly all of Mali’s territory, the jihadist groups opted for a more insurgent-like approach, targeting the Malian army with suicide bombs and surprise attacks in Gao, Timbuktu and Kidal.",0.5027964
4948,"Whites tend to hold negative views of Obamacare, while blacks tend to like it.",0.57097256
14460,The Democrats cheered for her as if breaking the rules and looking like an idiot was a victory of some sort.,0.83785176
1114,"(Buy I will have to use words so here we go) An awesome, amazing, fantastic, kickass, beautiful Troy & Abed in the Morning t-shirt!!",0.56706595
19153,"Donald Trump, was raping 13-year-old girls at Jeffrey Epstein's pedophile parties in 1994. -- What is it like when Donald Trump ties you up and rapes you, when you are a 13-year-old virgin?",0.7668752
4262,"Listen, they don’t want you to eat a ball of meat and cheese the size of a baseball, but you have to ignore those haters and achieve your dreams.",0.51815724
9345,"Williams then said, “Look what you have done to me!,” to which Smith replied, “I will kill you.”",0.95864344
19922,"You buy a car here, a Dairy Milk there, it all just fucking vanishes.",0.87185377
8097,"DO NOT BUY newer Whirlpool washers that have LED lights under the timer, they are junk.)",0.76644164
13805,"Their frustration is widely known; it’s led, for example, to a YouTube video with over 10 million views (and a rather lively comments section) depicting the plight of a software developer trapped in a roomful of corporate idiots:",0.8992107
3472,Calls to address 'staggering' number of Australians losing limbs to diabetes,0.5637593
8955,Today I would like to talk about why you suck at dieting and why you suck at budgeting!,0.92703164
21825,"It's that last drop of piss that clings inside your wang with a superhuman death grip until the moment you tuck the little bugger back in your drawers, at which point the dribble says ""fuck it"" and deploys like a HALO jumper.",0.86755824
8683,Head to InfowarsStore.com and pick up your Bill Clinton Rape shirt to help support the broadcast.,0.76067835
12574,"I'm sure you're also the kind of guy who dumps his used motor oil down the sink.Seriously though, do you want some kid finding this stuff, popping it into his Mouseketeers DVD player and seeing his nana taking on more cocks than she has holes?",0.8549062
631,"Apple makes some of the most specialized mainstream devices around, but the gear is never very cheap and, let's face it, it stinks for any one company to own your wallet.",0.5975035
