index,input_text,given_label
2503,"The fact that people and the left wing Marxist media keep perpetuating the idea that settlements are the reason for  Jewish hatred is completely laughable!!!!!

Their will never be piece, this is not about real-estate, it's about religious hatred. Their is nothing the Jews can possible do, the Palestinian Charter states "" Death To All Jews"" 

One must muse,  Obama in his last week of defiance secretly sent $220 million to Palestinian officials, how will that money be used?  how many Jews will die due to this funding? 

The Marxist is being rejected on a Global stage and has  NO place left to hid regardless how many fluff pieces are written. 

We see you and we reject you!",0.5625
35572,"Libs are so dumb. They expose themselves as fascist thought police while promoting an utterly unenforceable ""liable"" law. Imagine our courts bogged down with literally millions of so called violations of free speech. Lib democrats are mentally ill.",0.7631579
5987,Too little too late. Word is out that out idiotic government has free money if you show up illegally and fake a claim at our borders. So hundreds of thousands of freeloaders are eating up tax dollars which won't be available for Canadians who paid them. Is this not common sense? It is to everyone but richboy Jr and his Libs.,0.54545456
589,Liberal stains like you regurgitate again and again that Trump is a racist.  Let see some facts on this.,0.515625
19068,"I challenged your opinion ""President Trump is threatening by his actions to destroy constitutional principles and community values.""
******
So, what is this ""Apparently Ruben Reyes has still not calmed down""?
*
Why is it that when you can not defend your stand you start getting personal, John Kawamoto?
*
That's why like flies attracted to garbage, I got barraged by trolls using the tenor of your language.",1.0
37677,"Judgemental music critics that can only listen with what their eyes can see, are more useless than rappers.",1.0
24976,"Comey is a leaker, a leaker, a leaker!
Comey is a leaker, ba ba boo!",0.8333333
28239,they don't even have money u idiot! what u think they gonna pay with.  they gonna shet and piss in the water for free anyway.  go down to the harbor and see what u think ur talking about. and they ain't even supposed set foot on land anyway!,0.8867925
5571,You people are delusional liars!!  Ricardo Lopez-Vera is all I need to say.  What has happened to real journalism?? SOMEBODY NEEDS TO ASK QUESTIONS (AND VERIFY ANSWERS) FOR A CHANGE!,0.53521127
17588,Stupid is as stupid does.  And the right is really stupid. You can't fix stupid. Here's your sign.,0.9056604
25887,"LOL ""it is more alarming that the current administration is refusing to acknowledge that white nationalist extremists are a major domestic terrorist threat.”  What a joke.  Crazy Muslims way more of a problem world wide to boot.",0.9
18561,"So you are a ridiculous troll, but what is your post?
It is common to write something before signing it.",0.7966102
10565,"Dermot, you need to park your ego, because you are spouting nonsense.  You lost the fight to steal the dividends of Alaskans both times- in 1999 and now- and your ego got bruised.

Alaskans are never going to accept a raid on their dividends when we are giving away- and paying to have our oil taken from us.  The veto of half the dividend this year will go out as corporate welfare to Exxon, Conoco and BP.

You write about oil prices as if they were $9 dollars a barrel.  Just stop this.  You're are embarrassing yourself.",0.8181818
6061,"What exactly is the Donald correct about?  Can you be specific?  The Donald is clearly a racist clown who is way out of his league. Come on Donald, do something positive for a change.  You promised us health care that would be so great but then offered crap.  You promised to release your tax returns but then reneged on that.  So are you ever going to follow through on your promises?  Stop being so racist.  You are suppose to represent everyone, not just bigots.",0.5483871
34063,"Whatever color he was and I don't care, he was a sick motherphucker!",0.8
24399,Jean Chrétien? That's the idiot that gutted the military and let our dollar go down to 60 cents US.,0.81666666
24093,"Krook Crapwell and Harry Krishna were feeling the heat and THIS is the distraction they threw out there to give the media a bone.

WEAK!",1.0
34449,Why should anyone shut up?  Local style just sit here and let everyone $het on you?  You can do that but the rest of us want answers from the head coach and the AD.   Tell us the damn truth!!!,0.8405797
34817,"Aaah. Just torture and kill them. Strange, though. Prez Duterte doesn't seem to be able to run out of ""thugs"" to torture and kill. Here in the good old US of A, we'd call his killers ""thugs"", but we'd give them a trial, first. That's okay, JM 771. We can appoint you to be the one who decides who we kill without trial. Hmmm. From England's point of view, our Revolutionary forefathers were ""thugs"". The king wasn't so sentimental with all those Colonial leftists.",0.8
6494,"yea, well, the nprk isn't developing nuclear power and threatening to blow moscow off the face of the earth.. or throw the entire united states, canada and mexico into third world status with an emp.. the nprk is not shooting rockets over russia either.. putin needs to put up or shut up.. opinions are like *ssholes.. everyone's got one.. some really stink and putin's is one of them..",0.53731346
1107,pirate? how about retarded asshat. this is the kind of guy that should be turned loose in the woods and the first person who shoots him gets a huge reward.,0.5692308
